Carrier,Observation Date,Observation Time,Origin,Destination,Is One Way,Outbound Flight No,Outbound Departure Date,Outbound Arrival Date,Price Excluding Tax,Tax,Currency,Aircraft Code,Aircraft Name,Transfer IATA,Transfer Duration
S7,2024-08-09,08:01:54,AER,GOJ,true,S7 5116,2024-09-14T13:40:00,2024-09-15T20:00:00,58485.00,1490.00,RUB,73H,Boeing 737-800,OVB,1315
S7,2024-08-09,08:01:54,AER,GOJ,true,S7 5104,2024-09-14T13:25:00,2024-09-15T20:00:00,58485.00,1490.00,RUB,321,Airbus A321,OVB,1330
S7,2024-08-09,08:01:54,AER,GOJ,true,S7 5110,2024-09-14T11:55:00,2024-09-15T20:00:00,58485.00,1490.00,RUB,73H,Boeing 737-800,OVB,1425
S7,2024-08-09,08:01:55,AER,GOJ,true,S7 5112,2024-09-15T04:50:00,2024-09-15T20:00:00,53280.00,1490.00,RUB,73H,Boeing 737-800,OVB,405
S7,2024-08-09,08:01:55,AER,GOJ,true,S7 5118,2024-09-15T00:55:00,2024-09-15T20:00:00,53280.00,1490.00,RUB,73H,Boeing 737-800,OVB,640
S7,2024-08-09,08:01:56,AER,GOJ,true,S7 5106,2024-09-16T16:50:00,2024-09-17T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1130
S7,2024-08-09,08:01:56,AER,GOJ,true,S7 5108,2024-09-16T14:55:00,2024-09-17T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1245
S7,2024-08-09,08:01:56,AER,GOJ,true,S7 5116,2024-09-16T13:40:00,2024-09-17T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1315
S7,2024-08-09,08:01:56,AER,GOJ,true,S7 5104,2024-09-16T13:25:00,2024-09-17T20:00:00,42620.00,1490.00,RUB,321,Airbus A321,OVB,1330
S7,2024-08-09,08:01:56,AER,GOJ,true,S7 5110,2024-09-16T11:55:00,2024-09-17T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1425
S7,2024-08-09,08:01:56,AER,GOJ,true,S7 5112,2024-09-17T04:50:00,2024-09-17T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,405
S7,2024-08-09,08:01:57,AER,GOJ,true,S7 5106,2024-09-18T16:50:00,2024-09-19T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1130
S7,2024-08-09,08:01:57,AER,GOJ,true,S7 5108,2024-09-18T14:55:00,2024-09-19T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1245
S7,2024-08-09,08:01:57,AER,GOJ,true,S7 5104,2024-09-18T13:25:00,2024-09-19T20:00:00,42620.00,1490.00,RUB,321,Airbus A321,OVB,1330
S7,2024-08-09,08:01:57,AER,GOJ,true,S7 5110,2024-09-18T11:55:00,2024-09-19T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1425
S7,2024-08-09,08:01:58,AER,GOJ,true,S7 5112,2024-09-19T04:50:00,2024-09-19T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,405
S7,2024-08-09,08:01:59,AER,GOJ,true,S7 5112,2024-09-19T04:50:00,2024-09-19T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,405
S7,2024-08-09,08:01:59,AER,GOJ,true,S7 5106,2024-09-21T16:50:00,2024-09-22T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1130
S7,2024-08-09,08:01:59,AER,GOJ,true,S7 5108,2024-09-21T14:55:00,2024-09-22T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1245
S7,2024-08-09,08:02:00,AER,GOJ,true,S7 5116,2024-09-21T13:40:00,2024-09-22T20:00:00,42620.00,1490.00,RUB,73H,Boeing 737-800,OVB,1315
