Carrier,Observation Date,Observation Time,Origin,Destination,Is One Way,Outbound Flight No,Outbound Departure Date,Outbound Arrival Date,Price Excluding Tax,Tax,Currency,Aircraft Code,Aircraft Name,Transfer IATA,Transfer Duration
S7,2024-08-09,08:01:34,GOJ,AER,true,S7 5054,2024-08-22T20:45:00,2024-08-23T12:25:00,38975.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:34,GOJ,AER,true,S7 5054,2024-08-22T20:45:00,2024-08-23T14:00:00,38975.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:34,GOJ,AER,true,S7 5054,2024-08-22T20:45:00,2024-08-23T15:55:00,38975.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:34,GOJ,AER,true,S7 5054,2024-08-22T20:45:00,2024-08-23T11:00:00,41760.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:34,GOJ,AER,true,S7 5054,2024-08-22T20:45:00,2024-08-23T12:25:00,38975.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:34,GOJ,AER,true,S7 5054,2024-08-22T20:45:00,2024-08-23T14:00:00,38975.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:34,GOJ,AER,true,S7 5054,2024-08-22T20:45:00,2024-08-23T15:55:00,38975.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:34,GOJ,AER,true,S7 5054,2024-08-22T20:45:00,2024-08-23T11:00:00,41760.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:36,GOJ,AER,true,S7 5054,2024-08-25T20:45:00,2024-08-26T12:25:00,45280.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:36,GOJ,AER,true,S7 5054,2024-08-25T20:45:00,2024-08-26T15:55:00,45280.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:36,GOJ,AER,true,S7 5054,2024-08-25T20:45:00,2024-08-26T14:00:00,47330.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:36,GOJ,AER,true,S7 5054,2024-08-25T20:45:00,2024-08-26T11:00:00,50115.00,1490.00,RUB,E70,Embraer 170,OVB,340
S7,2024-08-09,08:01:37,GOJ,AER,true,S7 5054,2024-08-25T20:45:00,2024-08-26T12:25:00,45280.00,1490.00,RUB,E70,Embraer 170,OVB,425
S7,2024-08-09,08:01:37,GOJ,AER,true,S7 5054,2024-08-25T20:45:00,2024-08-26T15:55:00,45280.00,1490.00,RUB,E70,Embraer 170,OVB,635
S7,2024-08-09,08:01:37,GOJ,AER,true,S7 5054,2024-08-25T20:45:00,2024-08-26T14:00:00,47330.00,1490.00,RUB,E70,Embraer 170,OVB,520
S7,2024-08-09,08:01:37,GOJ,AER,true,S7 5054,2024-08-25T20:45:00,2024-08-26T11:00:00,50115.00,1490.00,RUB,E70,Embraer 170,OVB,340
