Carrier,Observation Date,Observation Time,Origin,Destination,Is One Way,Outbound Flight No,Outbound Departure Date,Outbound Arrival Date,Price Excluding Tax,Tax,Currency,Aircraft Code,Aircraft Name,Transfer IATA,Transfer Duration
S7,2024-08-09,08:01:18,MMK,DME,true,S7 1230,2024-11-04T15:30:00,2024-11-04T18:00:00,10270.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-09,08:01:18,MMK,DME,true,S7 1230,2024-11-05T15:30:00,2024-11-05T18:00:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-09,08:01:19,MMK,DME,true,S7 1230,2024-11-06T15:30:00,2024-11-06T18:00:00,6740.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-09,13:00:03,MMK,DME,true,S7 1230,2024-08-10T15:50:00,2024-08-10T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:05,MMK,DME,true,S7 1230,2024-08-10T15:50:00,2024-08-10T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:06,MMK,DME,true,S7 1230,2024-08-11T15:50:00,2024-08-11T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:07,MMK,DME,true,S7 1230,2024-08-12T15:50:00,2024-08-12T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:08,MMK,DME,true,S7 1230,2024-08-13T15:50:00,2024-08-13T18:25:00,7495.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:08,MMK,DME,true,S7 1230,2024-08-14T15:50:00,2024-08-14T18:25:00,7495.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:09,MMK,DME,true,S7 1230,2024-08-15T15:50:00,2024-08-15T18:25:00,10270.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:10,MMK,DME,true,S7 1230,2024-08-16T15:50:00,2024-08-16T18:25:00,8770.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:10,MMK,DME,true,S7 1230,2024-08-17T15:50:00,2024-08-17T18:25:00,12000.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:11,MMK,DME,true,S7 1230,2024-08-18T15:50:00,2024-08-18T18:25:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:11,MMK,DME,true,S7 1230,2024-08-19T15:50:00,2024-08-19T18:25:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:12,MMK,DME,true,S7 1230,2024-08-20T15:50:00,2024-08-20T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:13,MMK,DME,true,S7 1230,2024-08-21T15:50:00,2024-08-21T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:13,MMK,DME,true,S7 1230,2024-08-22T15:50:00,2024-08-22T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:14,MMK,DME,true,S7 1230,2024-08-23T15:50:00,2024-08-23T18:25:00,7495.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:14,MMK,DME,true,S7 1230,2024-08-24T15:50:00,2024-08-24T18:25:00,7495.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:15,MMK,DME,true,S7 1230,2024-08-25T15:50:00,2024-08-25T18:25:00,14045.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:15,MMK,DME,true,S7 1230,2024-08-26T15:50:00,2024-08-26T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:16,MMK,DME,true,S7 1230,2024-08-27T15:50:00,2024-08-27T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:17,MMK,DME,true,S7 1230,2024-08-28T15:50:00,2024-08-28T18:25:00,6740.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:17,MMK,DME,true,S7 1230,2024-08-29T15:50:00,2024-08-29T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:19,MMK,DME,true,S7 1230,2024-08-30T15:50:00,2024-08-30T18:25:00,5465.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:19,MMK,DME,true,S7 1230,2024-08-31T15:50:00,2024-08-31T18:25:00,10270.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:20,MMK,DME,true,S7 1230,2024-09-01T15:50:00,2024-09-01T18:25:00,14045.00,642.00,RUB,32A,Airbus A320,-,0
S7,2024-08-09,13:00:21,MMK,DME,true,S7 1230,2024-09-02T15:50:00,2024-09-02T18:25:00,5465.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:22,MMK,DME,true,S7 1230,2024-09-03T15:50:00,2024-09-03T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:22,MMK,DME,true,S7 1230,2024-09-04T15:50:00,2024-09-04T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
S7,2024-08-09,13:00:23,MMK,DME,true,S7 1230,2024-09-05T15:50:00,2024-09-05T18:25:00,4360.00,642.00,RUB,73H,Boeing 737-800,-,0
